id,toponym,location,Address,Match Type,Match Result,Match Level,Match Error,Province,City,County,Direction,geometry,X,Y
243.0,斄县,陕西省武功县西北,陕西省武功县西北,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西北,POINT (108.1012651312322 34.370570060965576),108.1012651312322,34.370570060965576
243.0,美阳县,陕西省武功县西北,陕西省武功县西北,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西北,POINT (108.1012651312322 34.370570060965576),108.1012651312322,34.370570060965576
243.0,武功县,陕西省眉县东,陕西省眉县东,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],东,POINT (109.7058630784871 35.59243020252936),109.7058630784871,35.59243020252936
244.0,咸阳,陕西省咸阳市东,陕西省咸阳市东,Single,[{'city': 6104}],City,[],['陕西'],['咸阳'],['NA'],东,POINT (108.53722495405201 34.893104619272556),108.53722495405201,34.893104619272556
244.0,冀阙,陕西省咸阳市东,陕西省咸阳市东,Single,[{'city': 6104}],City,[],['陕西'],['咸阳'],['NA'],东,POINT (108.53722495405201 34.893104619272556),108.53722495405201,34.893104619272556
245.0,武城,陕西华县东北,陕西华县东北,Single,"[{'county': 411622}, {'province': 61}]",Province,['Multiple Matches'],"['陕西', '河南']","['NA', '周口']","['西华', 'NA']",东北,,,
246.0,於,弘农商县,弘农商县,Single,[],0,['No Match'],[],[],[],,,,
246.0,商,商洛县,商洛县,Single,[{'city': 6110}],City,[],['陕西'],['商洛'],['NA'],,POINT (109.85194239662201 33.78315509072356),109.85194239662201,33.78315509072356
249.0,陕县,河南省陕县西南,河南省陕县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
249.0,上郡,未提及具体位置,未提及具体位置,Single,[],0,['No Match'],[],[],[],,,,
255.0,义渠,甘肃省庆阳市西南,甘肃省庆阳市西南,Single,[{'city': 6210}],City,[],['甘肃'],['庆阳'],['NA'],西南,POINT (107.25944568091825 35.81841849070851),107.25944568091825,35.81841849070851
256.0,南郑,陕西省汉中市,陕西省汉中市,Single,[{'city': 6107}],City,[],['陕西'],['汉中'],['NA'],,POINT (106.99336722480402 33.00353756143329),106.99336722480402,33.00353756143329
258.0,朐衍,宁夏回族自治区盐池县,宁夏回族自治区盐池县,Single,[{'county': 640323}],County,[],['宁夏'],['吴忠'],['盐池'],,POINT (107.00028007135559 37.646445581799604),107.00028007135559,37.646445581799604
258.0,义渠,秦县,秦县,Single,[],0,['No Match'],[],[],[],,,,
258.0,大荔,秦县,秦县,Single,[],0,['No Match'],[],[],[],,,,
258.0,乌氏,秦县,秦县,Single,[],0,['No Match'],[],[],[],,,,
259.0,巴子国都城,重庆市嘉陵江北岸,重庆市嘉陵江北岸,Single,[{'county': 500105}],County,[],['重庆'],['重庆'],['江北'],,POINT (106.73761629807574 29.60981185077392),106.73761629807574,29.60981185077392
259.0,巴郡,江州,江州,Single,[{'county': 451402}],County,[],['广西'],['崇左'],['江州'],,POINT (107.33986891007247 22.518829521945968),107.33986891007247,22.518829521945968
260.0,鱼复县,重庆市奉节县东白帝城,重庆市奉节县东白帝城,Single,[{'county': 500236}],County,[],['重庆'],['重庆辖'],['奉节'],,POINT (109.38437996965476 30.95340856243562),109.38437996965476,30.95340856243562
261.0,阆中县,四川省阆中市,四川省阆中市,Single,[{'county': 511381}],County,[],['四川'],['南充'],['阆中'],,POINT (105.98282278979889 31.60634436152663),105.98282278979889,31.60634436152663
262.0,天彭门,汶山,汶山,Single,[],0,['No Match'],[],[],[],,,,
262.0,天彭阙,湔氏县,湔氏县,Single,[],0,['No Match'],[],[],[],,,,
264.0,乌氏,宁夏回族自治区固原市东南,宁夏回族自治区固原市东南,Single,[{'city': 6404}],City,[],['宁夏'],['固原'],['NA'],东南,POINT (106.34381974568689 35.62414200158884),106.34381974568689,35.62414200158884
264.0,泾州安定县,陕西省宝鸡市,陕西省宝鸡市,Single,[{'city': 6103}],City,[],['陕西'],['宝鸡'],['NA'],,POINT (107.36515138616477 34.3841531751929),107.36515138616477,34.3841531751929
265.0,成都,四川省成都市,四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
266.0,成都,四川省成都市,四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
266.0,郫城,四川省郫县,四川省郫县,Single,[{'province': 51}],Province,[],['四川'],['NA'],['NA'],,POINT (102.74432614934533 30.401220388905287),102.74432614934533,30.401220388905287
267.0,成都,四川省成都市,四川省成都市,Single,[{'city': 5101}],City,[],['四川'],['成都'],['NA'],,POINT (103.90054001372168 30.770664201933663),103.90054001372168,30.770664201933663
267.0,郫,四川省成都市郫都区,四川省成都市郫都区,Single,[{'county': 510117}],County,[],['四川'],['成都'],['郫都'],,POINT (103.87723330910906 30.820204307773373),103.87723330910906,30.820204307773373
267.0,临邛,四川省邛崃市,四川省邛崃市,Single,[{'county': 510183}],County,[],['四川'],['成都'],['邛崃'],,POINT (103.42297607906394 30.384929557001175),103.42297607906394,30.384929557001175
268.0,郿邑,陕西省眉县东北,陕西省眉县东北,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],东北,POINT (109.7110638812143 37.38898234941382),109.7110638812143,37.38898234941382
268.0,郿县,陕西省眉县东北,陕西省眉县东北,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],东北,POINT (109.7110638812143 37.38898234941382),109.7110638812143,37.38898234941382
270.0,宜阳,山西省垣曲县东南,山西省垣曲县东南,Single,[{'county': 140827}],County,[],['山西'],['运城'],['垣曲'],东南,POINT (111.95521302567842 35.17184774783355),111.95521302567842,35.17184774783355
270.0,武遂,山西省垣曲县东南,山西省垣曲县东南,Single,[{'county': 140827}],County,[],['山西'],['运城'],['垣曲'],东南,POINT (111.95521302567842 35.17184774783355),111.95521302567842,35.17184774783355
275.0,广衍,内蒙古自治区准格尔旗西南,内蒙古自治区准格尔旗西南,Single,[{'county': 150622}],County,[],['内蒙古'],['鄂尔多斯'],['准格尔旗'],西南,POINT (110.61311119381463 39.56408481742644),110.61311119381463,39.56408481742644
275.0,榆中,陕西榆林以北、黄河以南的地区,陕西榆林以北、黄河以南的地区,Single,[{'city': 6108}],City,[],['陕西'],['榆林'],['NA'],,POINT (109.73349050898946 38.23876335825713),109.73349050898946,38.23876335825713
277.0,邯郸,陕西省延安市东南,陕西省延安市东南,Single,[{'city': 6106}],City,[],['陕西'],['延安'],['NA'],东南,POINT (109.91103400766251 36.02608090567445),109.91103400766251,36.02608090567445
277.0,定阳,陕西省延安市东南,陕西省延安市东南,Single,[{'city': 6106}],City,[],['陕西'],['延安'],['NA'],东南,POINT (109.91103400766251 36.02608090567445),109.91103400766251,36.02608090567445
290.0,狄道,甘肃省临洮县,甘肃省临洮县,Single,[{'county': 621124}],County,[],['甘肃'],['定西'],['临洮'],,POINT (104.03302043215487 35.532663239594505),104.03302043215487,35.532663239594505
293.0,穰,河南省邓州市,河南省邓州市,Single,[{'county': 411381}],County,[],['河南'],['南阳'],['邓州'],,POINT (112.09151462879211 32.70042143298328),112.09151462879211,32.70042143298328
293.0,鄢郢,穰县故城南,穰县故城南,Single,[{'county': 131126}],County,[],['河北'],['衡水'],['故城'],南,POINT (115.84883560588953 37.24223282078707),115.84883560588953,37.24223282078707
294.0,筑阳县,湖北省谷城县东,湖北省谷城县东,Single,[{'county': 420625}],County,[],['湖北'],['襄阳'],['谷城'],东,POINT (111.60554158401811 32.22755041063276),111.60554158401811,32.22755041063276
295.0,枳,重庆市涪陵区东北,重庆市涪陵区东北,Single,[{'county': 500102}],County,[],['重庆'],['重庆'],['涪陵'],东北,POINT (107.46900370628697 29.79949117096009),107.46900370628697,29.79949117096009
295.0,枳县,重庆市涪陵区,重庆市涪陵区,Single,[{'county': 500102}],County,[],['重庆'],['重庆'],['涪陵'],,POINT (107.31223371209683 29.689382383021368),107.31223371209683,29.689382383021368
296.0,郢,湖北省江陵县西北纪南城,湖北省江陵县西北纪南城,Single,[{'county': 421024}],County,[],['湖北'],['荆州'],['江陵'],,POINT (112.43704294607367 30.108421195998343),112.43704294607367,30.108421195998343
296.0,郢,湖北省江陵县,湖北省江陵县,Single,[{'county': 421024}],County,[],['湖北'],['荆州'],['江陵'],,POINT (112.43704294607367 30.108421195998343),112.43704294607367,30.108421195998343
299.0,巫本,重庆市巫山县北,重庆市巫山县北,Single,[{'county': 500237}],County,[],['重庆'],['重庆辖'],['巫山'],北,POINT (109.93173389243509 31.336877143690153),109.93173389243509,31.336877143690153
299.0,巫县,重庆市巫山县,重庆市巫山县,Single,[{'county': 500237}],County,[],['重庆'],['重庆辖'],['巫山'],,POINT (109.96879101328001 31.144096358841704),109.96879101328001,31.144096358841704
303.0,魏卷,Location1,Location1,Single,[],0,['No Match'],[],[],[],,,,
303.0,蔡阳,Location2,Location2,Single,[],0,['No Match'],[],[],[],,,,
303.0,长社,Location3,Location3,Single,[],0,['No Match'],[],[],[],,,,
303.0,芒卯,Location4,Location4,Single,[],0,['No Match'],[],[],[],,,,
303.0,华阳,Location5,Location5,Single,[],0,['No Match'],[],[],[],,,,
304.0,卷地,河南省原阳县西南原武西北,河南省原阳县西南原武西北,Single,[{'county': 410725}],County,[],['河南'],['新乡'],['原阳'],西北,POINT (113.87321513981338 35.114713072158274),113.87321513981338,35.114713072158274
304.0,卷县,河南省原阳县,河南省原阳县,Single,[{'county': 410725}],County,[],['河南'],['新乡'],['原阳'],,POINT (113.93573852377787 35.02307544697928),113.93573852377787,35.02307544697928
307.0,陶,山东省定陶县,山东省定陶县,Single,[{'county': 371703}],County,[],['山东'],['菏泽'],['定陶'],,POINT (115.62884620444433 35.12575404167119),115.62884620444433,35.12575404167119
308.0,郏地,河南省洛阳市西,河南省洛阳市西,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],西,POINT (111.59492412237095 34.339309953133416),111.59492412237095,34.339309953133416
308.0,河南,河南省洛阳市西,河南省洛阳市西,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],西,POINT (111.59492412237095 34.339309953133416),111.59492412237095,34.339309953133416
309.0,汝水,河南省汝州市西南,河南省汝州市西南,Single,[{'county': 410482}],County,[],['河南'],['平顶山'],['汝州'],西南,POINT (112.6881268599757 34.03812972867452),112.6881268599757,34.03812972867452
309.0,三里水,河南县故城西,河南县故城西,Single,"[{'county': 131126}, {'province': 41}, {'county': 430921}, {'county': 630104}, {'county': 632324}]",County,['Multiple Matches'],"['河南', '青海', '河北', '湖南']","['西宁', 'NA', '衡水', '黄南', '益阳']","['故城', '南县', 'NA', '城西', '河南县']",西,,,
309.0,梁县,河南省汝州市西南,河南省汝州市西南,Single,[{'county': 410482}],County,[],['河南'],['平顶山'],['汝州'],西南,POINT (112.6881268599757 34.03812972867452),112.6881268599757,34.03812972867452
311.0,缑氏,河南偃师市东南,河南偃师市东南,Single,[{'county': 410381}],County,[],['河南'],['洛阳'],['偃师'],东南,POINT (112.816604062791 34.55616479836102),112.816604062791,34.55616479836102
314.0,宁新中,河南省安阳市南,河南省安阳市南,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],南,POINT (114.70546713566738 35.54121062932875),114.70546713566738,35.54121062932875
314.0,安阳城,河南省安阳市,河南省安阳市,Single,[{'city': 4105}],City,[],['河南'],['安阳'],['NA'],,POINT (113.91732584485518 35.79206679246907),113.91732584485518,35.79206679246907
315.0,郑县,今河南新郑,今河南新郑,Single,[{'county': 410184}],County,[],['河南'],['郑州'],['新郑'],,POINT (113.78184439228139 34.47739020330439),113.78184439228139,34.47739020330439
315.0,韩都,郑县,郑县,Single,[],0,['No Match'],[],[],[],,,,
316.0,曲阳,安徽省淮南市东南,安徽省淮南市东南,Single,[{'city': 3404}],City,[],['安徽'],['淮南'],['NA'],东南,POINT (116.88814752722476 32.203208728675165),116.88814752722476,32.203208728675165
318.0,穀城,河南省洛阳市西北,河南省洛阳市西北,Single,[{'city': 4103}],City,[],['河南'],['洛阳'],['NA'],西北,POINT (112.00753559378374 34.6730284237625),112.00753559378374,34.6730284237625
318.0,平阴,河南省孟津县东北,河南省孟津县东北,Single,[{'county': 410322}],County,[],['河南'],['洛阳'],['孟津'],东北,POINT (112.5020198002255 34.89202816356838),112.5020198002255,34.89202816356838
318.0,偃师,河南省偃师市东,河南省偃师市东,Single,[{'county': 410381}],County,[],['河南'],['洛阳'],['偃师'],东,POINT (112.77579040696143 34.63562527932887),112.77579040696143,34.63562527932887
318.0,巩,河南省巩义西南,河南省巩义西南,Single,[{'county': 410181}],County,[],['河南'],['郑州'],['巩义'],西南,POINT (112.92704651590208 34.63332847737355),112.92704651590208,34.63332847737355
324.0,尉氏县,河南省尉氏县,河南省尉氏县,Single,[{'county': 410223}],County,[],['河南'],['开封'],['尉氏'],,POINT (114.1174381575811 34.406584617105636),114.1174381575811,34.406584617105636
325.0,邘国,河南省沁阳市西北,河南省沁阳市西北,Single,[{'county': 410882}],County,[],['河南'],['焦作'],['沁阳'],西北,POINT (112.82207243327667 35.1899388821775),112.82207243327667,35.1899388821775
325.0,邘台,河南省沁阳市西北,河南省沁阳市西北,Single,[{'county': 410882}],County,[],['河南'],['焦作'],['沁阳'],西北,POINT (112.82207243327667 35.1899388821775),112.82207243327667,35.1899388821775
326.0,安陆,湖北省云梦县,湖北省云梦县,Single,[{'county': 420923}],County,[],['湖北'],['孝感'],['云梦'],,POINT (113.76869021327994 30.989611582042215),113.76869021327994,30.989611582042215
328.0,濮阳,河南省濮阳市西南,河南省濮阳市西南,Single,[{'city': 4109}],City,[],['河南'],['濮阳'],['NA'],西南,POINT (115.09439032281703 35.571330064471425),115.09439032281703,35.571330064471425
328.0,野王,河南省濮阳市,河南省濮阳市,Single,[{'city': 4109}],City,[],['河南'],['濮阳'],['NA'],,POINT (115.25168383302477 35.78082826910753),115.25168383302477,35.78082826910753
332.0,云阳县,陕西省淳化县西北,陕西省淳化县西北,Single,[{'county': 610430}],County,[],['陕西'],['咸阳'],['淳化'],西北,POINT (108.44699408731087 34.92222745188126),108.44699408731087,34.92222745188126
334.0,骊戎邑,陕西省临潼县东北,陕西省临潼县东北,Single,[{'county': 610115}],County,[],['陕西'],['西安'],['临潼'],东北,POINT (109.34807441839158 34.553441245326276),109.34807441839158,34.553441245326276
334.0,丽邑,陕西省临潼县东北,陕西省临潼县东北,Single,[{'county': 610115}],County,[],['陕西'],['西安'],['临潼'],东北,POINT (109.34807441839158 34.553441245326276),109.34807441839158,34.553441245326276
335.0,颍川郡,阳翟县,阳翟县,Single,[],0,['No Match'],[],[],[],,,,
342.0,蓟,今北京城西南隅,今北京城西南隅,Single,"[{'province': 11}, {'county': 630104}]",County,['Multiple Matches'],"['北京', '青海']","['西宁', 'NA']","['城西', 'NA']",西南,,,
342.0,蓟县,今城内西北隅有蓟丘,今城内西北隅有蓟丘,Single,[],0,['No Match'],[],[],[],,,,
345.0,承匡,河南省睢县,河南省睢县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
345.0,襄陵,河南省睢县,河南省睢县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
347.0,砀山县,安徽省砀山县南,安徽省砀山县南,Single,[{'county': 341321}],County,[],['安徽'],['宿州'],['砀山'],南,POINT (116.42571307192041 34.371440427111274),116.42571307192041,34.371440427111274
348.0,睢阳,河南省商丘市南,河南省商丘市南,Single,[{'city': 4114}],City,[],['河南'],['商丘'],['NA'],南,POINT (116.3184767708963 33.99810767389116),116.3184767708963,33.99810767389116
348.0,宋,河南省商丘市南,河南省商丘市南,Single,[{'city': 4114}],City,[],['河南'],['商丘'],['NA'],南,POINT (116.3184767708963 33.99810767389116),116.3184767708963,33.99810767389116
350.0,新都,安徽省太和县北,安徽省太和县北,Single,[{'county': 341222}],County,[],['安徽'],['阜阳'],['太和'],北,POINT (115.61875685195962 33.471821857026576),115.61875685195962,33.471821857026576
351.0,鲁县,山东省曲阜市,山东省曲阜市,Single,[{'county': 370881}],County,[],['山东'],['济宁'],['曲阜'],,POINT (116.99474316451168 35.64159953406138),116.99474316451168,35.64159953406138
351.0,曲阜,山东省曲阜市,山东省曲阜市,Single,[{'county': 370881}],County,[],['山东'],['济宁'],['曲阜'],,POINT (116.99474316451168 35.64159953406138),116.99474316451168,35.64159953406138
356.0,沛邑,江苏省沛县,江苏省沛县,Single,[{'province': 32}],Province,[],['江苏'],['NA'],['NA'],,POINT (119.57166752700992 32.97528466676129),119.57166752700992,32.97528466676129
356.0,泗水郡,沛县,沛县,Single,[{'county': 320322}],County,[],['江苏'],['徐州'],['沛县'],,POINT (116.89759345319383 34.71724900716212),116.89759345319383,34.71724900716212
357.0,相邑,安徽省濉溪县西北,安徽省濉溪县西北,Single,[{'county': 340621}],County,[],['安徽'],['淮北'],['濉溪'],西北,POINT (116.57588881152267 33.823552352605766),116.57588881152267,33.823552352605766
357.0,宋,安徽省濉溪县,安徽省濉溪县,Single,[{'county': 340621}],County,[],['安徽'],['淮北'],['濉溪'],,POINT (116.67955019727412 33.64853018171556),116.67955019727412,33.64853018171556
363.0,青阳地,湖南省长沙市,湖南省长沙市,Single,[{'city': 4301}],City,[],['湖南'],['长沙'],['NA'],,POINT (113.23717406485466 28.25916147386988),113.23717406485466,28.25916147386988
363.0,临湘县,湖南省长沙市,湖南省长沙市,Single,[{'city': 4301}],City,[],['湖南'],['长沙'],['NA'],,POINT (113.23717406485466 28.25916147386988),113.23717406485466,28.25916147386988
364.0,罗国,湖北省宜城市,湖北省宜城市,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],,POINT (112.40898398232466 31.67594119377808),112.40898398232466,31.67594119377808
364.0,罗国,湖北省枝江市,湖北省枝江市,Single,[{'county': 420583}],County,[],['湖北'],['宜昌'],['枝江'],,POINT (111.6718115042891 30.472672035643612),111.6718115042891,30.472672035643612
364.0,罗国,湖南省汨罗市,湖南省汨罗市,Single,[{'county': 430681}],County,[],['湖南'],['岳阳'],['汨罗'],,POINT (113.1080610869941 28.758806535224732),113.1080610869941,28.758806535224732
364.0,罗县,湖南省岳州市湘阴县,湖南省岳州市湘阴县,Single,[{'county': 430624}],County,[],['湖南'],['岳阳'],['湘阴'],,POINT (112.8173721975715 28.76983146589656),112.8173721975715,28.76983146589656
366.0,吴国都城,江苏省苏州市,江苏省苏州市,Single,[{'city': 3205}],City,[],['江苏'],['苏州'],['NA'],,POINT (120.7126511410452 31.39026754301627),120.7126511410452,31.39026754301627
366.0,吴,江苏省苏州市,江苏省苏州市,Single,[{'city': 3205}],City,[],['江苏'],['苏州'],['NA'],,POINT (120.7126511410452 31.39026754301627),120.7126511410452,31.39026754301627
366.0,会稽郡,江苏省苏州市,江苏省苏州市,Single,[{'city': 3205}],City,[],['江苏'],['苏州'],['NA'],,POINT (120.7126511410452 31.39026754301627),120.7126511410452,31.39026754301627
370.0,迁陵,湖南龙山里耶城址,湖南龙山里耶城址,Single,[{'county': 433130}],County,[],['湖南'],['湘西'],['龙山'],,POINT (109.46449966749641 29.205797833243768),109.46449966749641,29.205797833243768
370.0,迁陵守丞,湖南龙山里耶城址,湖南龙山里耶城址,Single,[{'county': 433130}],County,[],['湖南'],['湘西'],['龙山'],,POINT (109.46449966749641 29.205797833243768),109.46449966749641,29.205797833243768
370.0,迁陵司空,湖南龙山里耶城址,湖南龙山里耶城址,Single,[{'county': 433130}],County,[],['湖南'],['湘西'],['龙山'],,POINT (109.46449966749641 29.205797833243768),109.46449966749641,29.205797833243768
370.0,洞庭郡,湖南龙山里耶城址,湖南龙山里耶城址,Single,[{'county': 433130}],County,[],['湖南'],['湘西'],['龙山'],,POINT (109.46449966749641 29.205797833243768),109.46449966749641,29.205797833243768
370.0,武陵郡,湖南龙山里耶城址,湖南龙山里耶城址,Single,[{'county': 433130}],County,[],['湖南'],['湘西'],['龙山'],,POINT (109.46449966749641 29.205797833243768),109.46449966749641,29.205797833243768
371.0,酉阳,湖南省永顺县南,湖南省永顺县南,Single,[{'county': 433127}],County,[],['湖南'],['湘西'],['永顺'],南,POINT (110.02954507953939 28.843204184669364),110.02954507953939,28.843204184669364
371.0,秦洞庭,湖南省永顺县南,湖南省永顺县南,Single,[{'county': 433127}],County,[],['湖南'],['湘西'],['永顺'],南,POINT (110.02954507953939 28.843204184669364),110.02954507953939,28.843204184669364
372.0,益阳,湖南益阳东,湖南益阳东,Single,[{'city': 4309}],City,[],['湖南'],['益阳'],['NA'],东,POINT (112.46844864770361 28.862263231360426),112.46844864770361,28.862263231360426
372.0,临沅,未提及具体位置,未提及具体位置,Single,[],0,['No Match'],[],[],[],,,,
373.0,零阳,湖南省慈利县东,湖南省慈利县东,Single,[{'county': 430821}],County,[],['湖南'],['张家界'],['慈利'],东,POINT (111.10625040588607 29.480847605955194),111.10625040588607,29.480847605955194
373.0,秦县,湖南省慈利县东,湖南省慈利县东,Single,[{'county': 430821}],County,[],['湖南'],['张家界'],['慈利'],东,POINT (111.10625040588607 29.480847605955194),111.10625040588607,29.480847605955194
374.0,鄢,秦县,秦县,Single,[],0,['No Match'],[],[],[],,,,
374.0,江陵,秦县,秦县,Single,[],0,['No Match'],[],[],[],,,,
374.0,孱陵,湖南安乡县,湖南安乡县,Single,[{'county': 430721}],County,[],['湖南'],['常德'],['安乡'],,POINT (112.1451633107634 29.417596111825205),112.1451633107634,29.417596111825205
374.0,索,湖南汉寿县,湖南汉寿县,Single,[{'county': 430722}],County,[],['湖南'],['常德'],['汉寿'],,POINT (112.02766862049589 28.899715462747814),112.02766862049589,28.899715462747814
374.0,临沅,秦县,秦县,Single,[],0,['No Match'],[],[],[],,,,
374.0,迁陵,秦县,秦县,Single,[],0,['No Match'],[],[],[],,,,
